Title,Old Price,Promotional Price,Rating,Link,Description
Data Frog 4K HD Video Game Console 2.4G Double Wireless Controller For PS1/FC/GBA 10000 Games Stick,450.0,349.0,4.0,https://www.jumia.ma/generic-data-frog-4k-hd-video-game-console-2.4g-double-wireless-controller-for-ps1fcgba-10000-games-stick-64139481.html,"HDMI-compatible Video Game Stick 4K ConsoleThe portable mini game stick 4K TV games has a light and compact body.Plug and play, does not take up too much space, and is easy to carry, suitable for travel and home use.This video game console is suitable for ultra-high-definition TV/computer/monitor/projector, supports HDMI-compatible connection , has 1080P HD image quality, and can enjoy lively and interesting video games on the big screen.Support 9 Game FormatsWith upgraded GB2 CPU chip, the game stick 4K TV games console is built-in more than 9 Emulators, compatible for MAME, PS1, GB, GBA, GBC, MD, SFC, FC and ATARI format games, which you can download and save at its Memory Card;Upgraded Smart Retro Game U DiskWireless TV game console with more than 10000 kinds of rich games is installed, 9 emulators supporting multiple games are installed, and a 32GB TF card is attached. Use upgraded game chips to support 8-bit, 16-bit, 32-bit, 64-bit, 128-bit and other emulators. It perfectly meets your needs for image quality and game fluency.2.4GHz wireless controllerEquipped with two 2.4Ghz wireless TV games controllers. Support up to 4 players at the same time, you can remotely control and enjoy the game on the sofa with your family or friends.Upgraded VersionSupport 25 languages.The latest wireless TV games console, with 64G Memory Card, built-in more than 10000 Games, searchable, collectible, archiveable, and support you to download your favorite games; Supports Multiple DevicesIt supports TV,computer,laptop and projector. Download Game StepsStep 1：Download game fileStep 2：Connect the TF card to the computer with the card readerStep 3：Copy the game files to the corresponding folder(the name of the emulator)Step 4：Insert the card into the game console,connect the game console and turn it onStep 5：Find your game and start playing(you can use the search function)"
Rockstar Grand Theft Auto: The Trilogy The Definitive Edition PS4 INCLUS PS5,799.0,399.0,,https://www.jumia.ma/rockstar-grand-theft-auto-the-trilogy-the-definitive-edition-ps4-inclus-ps5-57669783.html,"Trois villes emblématiques, trois histoires exceptionnelles. Jouez aux classiques de la trilogieoriginale de Grand Theft Auto qui ont ouvert la voie au genre : Grand Theft Auto III, Grand TheftAuto: Vice City et Grand Theft Auto: San Andreas ont été mis à jour pour une nouvellegénération et bénéficient d'améliorations, dont un nouvel éclairage et des environnementsoptimisés, des textures haute résolution, une distance d'affichage améliorée, des commandes etune visée inspirées de Grand Theft Auto V et bien plus encore, qui redonnent vie à ces universtant appréciés sous leur meilleur jour.Grand Theft Auto: The Trilogy – The Definitive Edition inclut :- Grand Theft Auto III : Tout commence à Liberty City. Grand Theft Auto III vous offre une libertéd'action totale et vous sert le cœur du monde criminel sur un plateau. Aurez-vous assez de cranpour accepter cette offre ?- Grand Theft Auto: Vice City : Bienvenue dans les années 80. Située en plein dans la décenniedes coiffures excentriques et des costumes pastel, voici l'histoire d'un homme qui va gravir tousles échelons de la criminalité. Grand Theft Auto revient avec l'histoire de  Vercetti, quimêle trahison et vengeance sous les néons d'une ville tropicale débordant d'excès et depossibilités.- Grand Theft Auto: San Andreas : Il y a cinq ans, Carl Johnson, dit CJ, a laissé derrière lui savie à Los Santos, San Andreas, une ville déchirée par les guerres de gangs, la drogue et lacorruption. Les années 90 sont là, et aujourd'hui il est temps pour CJ de rentrer à la maison. Samère a été assassinée, sa famille s'est effondrée et ses amis d'enfance courent au désastre.Alors qu'il rentre chez lui, des policiers véreux lui collent un meurtre sur le dos. CJ se lancealors, contre son gré, dans un périple à travers l'État de San Andreas pour tenter de sauver safamille et de prendre le contrôle des rues dans ce nouvel épisode de la série qui a tout changé.Développé par Rockstar Games, adapté par Grove Street Games."
Bandai Namco Cyberpunk 2077 PS4 INCLUS PS5,899.0,499.0,,https://www.jumia.ma/bandai-namco-cyberpunk-2077-ps4-inclus-ps5-40855439.html,"Jeu de rôle dystopique et futuriste en open-world, Cyberpunk 2077 pour PS4 est basé sur le RPG papier du même nom. Dans un futur pas si lointain, la technologie a évolué au point de devenir un don à double tranchant pour l'humanité..."
"Data Frog Console de jeu vidéo avec manette sans fil, TV Game Stick, 2023 jeux intégrés .",500.0,380.0,3.6,https://www.jumia.ma/data-frog-console-de-jeu-video-avec-manette-sans-fil-tv-game-stick-2023-jeux-integres-.-62714163.html,"Console de jeu vidéo compatible HDMI 4KLe mini-jeu portable 4K TV Games a un corps léger et compact.Plug and Play, ne prend pas trop de place et est facile à transporter, adapté aux voyages et à la maison.Cette console de jeu vidéo est adaptée aux ultra-haute -définition TV/ordinateur/moniteur/projecteur, prend en charge la connexion compatible HDMI, a une qualité d'image HD 1080p et peut profiter de jeux vidéo vivants et intéressants sur grand écran.Prise en charge de 9 formats de jeuAvec la puce CPU GB2 améliorée, la console de jeux Game Stick 4K TV est intégrée à plus de 9 émulateurs, compatibles avec les jeux au format MAME, PS1, GB, GBA, GBC, MD, SFC, FC et ATARI, que vous pouvez télécharger et enregistrer. à sa carte mémoire ;Disque U de jeu rétro intelligent amélioréUne console de jeu TV sans fil avec plus de 10000 types de jeux riches est installée, 9 émulateurs prenant en charge plusieurs jeux sont installés et une carte TF de 32 Go est attachée. Utilisez des puces de jeu mises à niveau pour prendre en charge les émulateurs 8 bits, 16 bits, 32 bits, 64 bits, 128 bits et autres. Il répond parfaitement à vos besoins de qualité d'image et de fluidité de jeu."
Câble de charge de synchronisation Mini USB rapide pour contrôleur PS3...-1.5m,79.0,49.0,,https://www.jumia.ma/cable-de-charge-de-synchronisation-mini-usb-rapide-pour-controleur-ps3...-1.5m-generic-mpg1377631.html,"La descriptionCe câble USB 2.0 Type A mâle vers Mini B à 5 broches, Long 5 pieds, et dispose d'unun connecteur USB type A standard à une extrémité et un connecteur mini type B à l'autre. .Ce câble USB peut se charger rapidement et se synchroniser correctement avec les téléphones portables, le contrôleur PS3,Lecteurs MP3 / MP4, appareils photo numériques / caméscope Ti-84 Plus, tablettes, etc.Compatible avec Garmin Garmin-GPS-Navigatorr-Nuvi, GoPro HERO HD,Contrôleur HERO2, HERO3 +, PS3.spécification Connecteur 1: USB 2.0 Type B mâle; Connecteur 2: USB 2.0 mini 5 broches mâleTaux de transfert haute vitesse jusqu'à 480 MbpsEntièrement compatible avec PC et MacContenu du colis Câble USB USB 2.0 Mini 5PIN x 1pcs"
Pochette de transport et de protection Nintendo Switch Donkey Kong,299.0,179.0,2.0,https://www.jumia.ma/generic-pochette-de-transport-et-de-protection-nintendo-switch-donkey-kong-62152911.html,Protège votre Nintendo Switch™ • Comprend un support de visualisation inclinable • La partie inférieure s’adapte au support R.D.S. Action Grips pour Joy-Con™ licencié Nintendo Switch™ • 2 boites de rangement pour jeux --Chacune de ces boites peut contenir 4 jeux Nintendo Switch • 2 boites de rangement pour cartes Micro SD --Chacune de ces boites peut contenir 2 cartes Micro SD et s’imbrique parfaitement à l’intérieurProtège votre Nintendo Switch™ • Comprend un support de visualisation inclinable • La partie inférieure s’adapte au support R.D.S. Action Grips pour Joy-Con™ licencié Nintendo Switch™ • 2 boites de rangement pour jeux --Chacune de ces boites peut con
Protection Ecran Verre trempe Glass pour Nintendo Switch Consoles 9H,150.0,149.0,4.6,https://www.jumia.ma/protection-ecran-verre-trempe-glass-pour-nintendo-switch-consoles-9h-generic-mpg969377.html,"Verre Trempé pour Nintendo Switch Consoles avec haute sensibilité tactile, parfait pour la protection de votre écran en cas de chute, 9 fois plus résistant que le verre d'origine. Facile à installer et à enlever sans laisser les bulles d'air."
Nintendo Switch Étui de protection transparent pour Nintendo switch,129.0,92.65,,https://www.jumia.ma/nintendo-switch-etui-de-protection-transparent-pour-nintendo-switch-63572027.html,"Étui de protection transparent pour Nintendo switch, tout compris, étui rigide mince pour PC, stockage de cartes de jeu, accessoire périphérique hôte."
Manettes de jeu vidéo sans fil 4K Ultra HD 64Gb 2.4G avec 10.000 jeux,399.0,349.0,,https://www.jumia.ma/generic-manettes-de-jeu-video-sans-fil-4k-ultra-hd-64gb-2.4g-avec-10.000-jeux-64561604.html,"Double ordinateur de pocheprend en charge 40 simulateurs de système open source et deux joueursBascule 3D originale, bascule de jeu spéciale pour arcade, haute sensibilité et conception antidérapanteSortie TV HD, prise en charge de la connexion HDMI à l'opération de synchronisation du jeu TVprend en charge 40 jeux au format simulateur compatibles avec plus de 10.000 jeux et peut télécharger des jeux par vous-mêmeprendre en charge le multimédia, écouter de la musique, regarder des vidéos"
"Adaptateur Bluetooth sans fil, récepteur USB, Dongle pour manette de jeu PS4",266.0,170.0,5.0,https://www.jumia.ma/generic-adaptateur-bluetooth-sans-fil-recepteur-usb-dongle-pour-manette-de-jeu-ps4-61472877.html,"Le Dongle Bluetooth a été mis à niveau vers la dernière version avec des performances stables.Dimensions: environ 3.3cm x 1.6cm x 0.8cm portée de Transmission: 33 pieds (10 mètres)Parfaitement Compatible: convient à tous les casques BluetoothUn adaptateur USB qui se connecte à tout appareil audio Bluetooth lorsque vous le branchez sur votre port USB. Livré avec un microphone sans fil qui vous permettra de discuter lorsque vous branchez le contrôleur.Un câble mâle à femelle de 3.5mm, connexion parfaite au microphone. Un clip de câble, le microphone fixé sur vos vêtements. Cela peut vous permettre de jouer au jeu sans bruit tout en parlant au micro, pour vous apporter l'expérience de jeu parfaite!"
Dobe Poignée de support de manette Joy Con pour Nintendo Switch,200.0,159.0,,https://www.jumia.ma/dobe-poignee-de-support-de-manette-joy-con-pour-nintendo-switch-65114115.html,"Le support de manette Nintendo Switch DATA FROG offre un confort et une ergonomie exceptionnels, permettant des jeux prolongés sans fatigue.Ce support est compatible avec le modèle Nintendo Switch Oled, offrant une flexibilité maximale pour les utilisateurs.Fabriqué en Chine continentale, ce support de manette est conçu pour résister à l'usure quotidienne, garantissant une longue durée de vie.L'installation de ce support est simple et rapide, ne nécessitant aucun outil supplémentaire, ce qui facilite son utilisation.DATA FROG est une marque reconnue pour la qualité de ses accessoires pour consoles de jeux, ajoutant une couche supplémentaire de confiance à votre achat.Avec son design unique et sa fonctionnalité pratique, ce support de manette est un accessoire parfait pour tous les collectionneurs de Nintendo Switch."
"Console De Jeu Vidéo RG35XX, 3.5 pouces avec plus de 5000 jeux",2.0,1.0,,https://www.jumia.ma/generic-console-de-jeu-video-rg35xx-3.5-pouces-avec-plus-de-5000-jeux-65013245.html,"Description de l'articleAppareil de jeu portable Pratique Facile à utiliser Jeuimmersif Design élégant Composant de jeu réactif Console de jeu DurableDescription:Système: LinuxCouleur: Noir transparent/gris/blancStratienion demaine OCA6 1e de 35 pouces,CPU: Cortex-A53 ARM quadricœur H700, fréquence 1.5GHZGPU: double cœur G31 MP2RAM:LPDDR41GBStockage; 64 Go TF/JeuX S, NDSTAREUX DE, EBC, B,SFC, FC,MAME, MD,GG, PCE, NGPC,SMS,WSC et d'autres jeux dans différents formats. pertiz les stilsateurs à télécharger des jeux dans des formatLangue: Chinois, Anglais, Japonais, Coréen, EspagnolHaut-parleur: Haut-parleur haute fidélité"
Data Frog 4K HD Video Game Console 2.4G Double Wireless Controller For PS1/FC/GBA 10000 Games Stick,400.0,340.0,3.0,https://www.jumia.ma/data-frog-4k-hd-video-game-console-2.4g-double-wireless-controller-for-ps1fcgba-10000-games-stick-64431167.html,"Console de jeu vidéo compatible HDMI 4KLe mini-jeu portable 4K TV Games a un corps léger et compact. Plug and Play, ne prend pas trop de place et est facile à transporter, adapté aux voyages et à la maison. Cette console de jeu vidéo est adaptée aux ultra-haute -définition TV/ordinateur/moniteur/projecteur, prend en charge la connexion compatible HDMI, a une qualité d'image HD 1080p et peut profiter de jeux vidéo vivants et intéressants sur grand écran.Prise en charge de 9 formats de jeuAvec la puce CPU GB2 améliorée, la console de jeux Game Stick 4K TV est intégrée à plus de 9 émulateurs, compatibles avec les jeux au format MAME, PS1, GB, GBA, GBC, MD, SFC, FC et ATARI, que vous pouvez télécharger et enregistrer. à sa carte mémoire ;Disque U de jeu rétro intelligent amélioréUne console de jeu TV sans fil avec plus de 10000 types de jeux riches est installée, 9 émulateurs prenant en charge plusieurs jeux sont installés et une carte TF de 32 Go est attachée. Utilisez des puces de jeu mises à niveau pour prendre en charge les émulateurs 8 bits, 16 bits, 32 bits, 64 bits, 128 bits et autres. Il répond parfaitement à vos besoins de qualité d'image et de fluidité de jeu."
Support de rangement suspendu pour manette de jeu PS5 PS4 DualSense et dualshock 4,99.0,79.0,,https://www.jumia.ma/generic-support-de-rangement-suspendu-pour-manette-de-jeu-ps5-ps4-dualsense-et-dualshock-4-61390102.html,installation facile: il suffit de décoller le ruban adhésif et de le coller sous la table. ou avec de visser
